Date,Open,High,Low,Close
5-April-2018,3994.83,4039.97,3993.07,4035.74
6-April-2018,4036.53,4050.48,4025.99,4043.27
9-April-2018,4048.45,4067.61,4041.05,4060.94
10-April-2018,4073.72,4079.95,4061.67,4069.55
11-April-2018,4080.17,4080.69,4052.67,4073.15
12-April-2018,4077.80,4095.12,4066.70,4087.56
13-April-2018,4096.52,4112.24,4085.34,4096.04
16-April-2018,4071.02,4117.46,4065.59,4113.83
17-April-2018,4122.06,4127.29,4104.37,4122.92
18-April-2018,4130.09,4142.95,4109.03,4116.40
19-April-2018,4124.68,4135.45,4124.47,4132.98
20-April-2018,4131.64,4138.21,4117.82,4131.66
23-April-2018,4140.93,4160.81,4122.04,4136.63
24-April-2018,4136.27,4157.16,4131.91,4148.58
25-April-2018,4146.56,4150.39,4119.66,4132.13
26-April-2018,4135.91,4155.42,4130.29,4152.08
27-April-2018,4156.53,4188.76,4156.33,4178.27
30-April-2018,4185.94,4206.82,4184.30,4199.03
2-May-2018,4216.43,4218.91,4174.30,4184.14
3-May-2018,4190.44,4190.44,4153.79,4164.90
4-May-2018,4169.54,4174.85,4136.20,4141.55
7-May-2018,4150.81,4181.51,4148.32,4176.92
8-May-2018,4190.61,4193.58,4169.47,4178.37
9-May-2018,4174.70,4193.97,4169.66,4183.89
10-May-2018,4188.56,4202.30,4166.20,4170.70
11-May-2018,4177.28,4209.89,4174.03,4204.29
14-May-2018,4206.58,4216.08,4192.86,4201.36
15-May-2018,4198.45,4250.01,4191.65,4199.06
16-May-2018,4189.26,4196.56,4160.62,4180.15
17-May-2018,4190.84,4193.04,4151.93,4158.36
18-May-2018,4158.51,4160.63,4117.83,4120.27
21-May-2018,4122.27,4132.37,4084.41,4088.50
22-May-2018,4086.43,4105.63,4077.83,4100.75
23-May-2018,4098.49,4099.86,4054.47,4059.05
24-May-2018,4066.84,4098.52,4054.74,4089.49
25-May-2018,4100.69,4140.84,4094.50,4131.60
28-May-2018,4152.11,4172.62,4145.20,4166.13
29-May-2018,4170.58,4176.51,4140.05,4145.22
30-May-2018,4136.01,4151.82,4120.27,4138.58
31-May-2018,4155.72,4186.38,4140.41,4178.30
1-June-2018,4185.31,4193.65,4156.25,4161.10
4-June-2018,4188.95,4193.84,4130.04,4133.20
5-June-2018,4134.16,4138.27,4101.95,4115.96
6-June-2018,4119.20,4159.74,4115.68,4154.58
7-June-2018,4165.28,4206.18,4165.28,4188.17
8-June-2018,4182.27,4195.16,4168.73,4191.25
11-June-2018,4194.40,4222.90,4194.28,4198.83
12-June-2018,4204.59,4224.90,4200.27,4219.67
13-June-2018,4234.41,4240.56,4221.64,4225.44
14-June-2018,4225.14,4226.57,4196.72,4209.60
15-June-2018,4214.95,4217.03,4187.21,4207.19
18-June-2018,4216.16,4217.96,4196.57,4199.91
19-June-2018,4199.28,4199.28,4162.54,4166.75
20-June-2018,4171.80,4191.08,4170.80,4188.42
21-June-2018,4198.94,4202.96,4170.42,4174.01
22-June-2018,4173.66,4209.27,4161.19,4203.74
25-June-2018,4212.12,4213.91,4174.13,4178.65
26-June-2018,4165.30,4196.90,4163.55,4182.28
27-June-2018,4187.90,4193.60,4136.40,4143.26
28-June-2018,4140.31,4146.52,4102.45,4110.67
29-June-2018,4121.18,4162.40,4119.07,4158.60
2-July-2018,4170.91,4174.33,4119.35,4138.64
3-July-2018,4145.74,4162.49,4127.44,4155.29
4-July-2018,4155.86,4183.35,4146.49,4180.10
5-July-2018,4185.67,4190.03,4166.29,4172.54
6-July-2018,4169.80,4199.67,4167.12,4181.15
9-July-2018,4200.87,4216.19,4196.63,4212.11
10-July-2018,4228.14,4250.49,4223.27,4246.86
11-July-2018,4252.37,4257.46,4238.58,4243.09
12-July-2018,4262.37,4291.93,4262.33,4269.72
13-July-2018,4279.84,4287.29,4258.20,4263.19
16-July-2018,4273.95,4273.95,4225.29,4229.00
17-July-2018,4237.51,4262.59,4224.70,4258.84
18-July-2018,4280.01,4284.36,4235.28,4242.66
19-July-2018,4256.11,4256.66,4226.75,4234.64
20-July-2018,4236.90,4262.32,4228.95,4256.01
23-July-2018,4260.56,4289.42,4259.26,4286.44
24-July-2018,4303.10,4318.76,4297.99,4313.92
25-July-2018,4325.23,4325.56,4306.39,4314.39
26-July-2018,4321.25,4339.07,4316.06,4330.95
27-July-2018,4357.89,4374.94,4349.48,4372.13
30-July-2018,4390.21,4394.67,4369.95,4391.48
31-July-2018,4395.86,4410.87,4371.50,4406.94
1-August-2018,4413.08,4420.51,4391.33,4403.28
2-August-2018,4404.08,4404.08,4362.63,4367.22
3-August-2018,4385.52,4409.91,4385.23,4407.00
6-August-2018,4424.10,4434.75,4414.76,4419.32
7-August-2018,4436.91,4439.12,4408.87,4416.90
8-August-2018,4428.08,4442.49,4415.47,4437.99
9-August-2018,4452.69,4457.92,4442.71,4450.44
10-August-2018,4454.05,4454.60,4427.14,4432.23
13-August-2018,4415.14,4424.60,4399.61,4403.84
14-August-2018,4415.81,4438.74,4410.24,4431.55
16-August-2018,4427.24,4439.35,4406.06,4411.42
17-August-2018,4436.16,4455.14,4432.90,4449.66
20-August-2018,4464.50,4488.94,4463.11,4483.80
21-August-2018,4493.39,4497.71,4480.28,4489.98
23-August-2018,4504.57,4511.92,4485.34,4498.99
24-August-2018,4502.36,4507.03,4478.51,4490.14
27-August-2018,4514.11,4543.52,4509.39,4540.10
28-August-2018,4553.80,4565.82,4545.58,4555.04
29-August-2018,4565.46,4565.46,4538.44,4542.70
30-August-2018,4551.30,4553.73,4527.94,4539.52
31-August-2018,4542.87,4561.89,4531.16,4543.26
3-September-2018,4571.19,4573.03,4502.27,4507.29
4-September-2018,4522.16,4527.48,4462.31,4470.53
5-September-2018,4473.60,4479.09,4419.88,4454.12
6-September-2018,4471.92,4487.48,4440.97,4478.39
7-September-2018,4488.19,4507.63,4460.75,4503.18
10-September-2018,4500.76,4501.67,4439.93,4443.98
11-September-2018,4457.13,4460.21,4374.96,4380.76
12-September-2018,4393.82,4417.33,4366.33,4413.41
14-September-2018,4438.30,4471.86,4438.22,4469.41
17-September-2018,4462.65,4462.65,4413.96,4417.90
18-September-2018,4423.95,4432.13,4374.07,4379.22
19-September-2018,4396.80,4406.33,4352.30,4361.10
21-September-2018,4380.98,4402.94,4197.65,4320.11
24-September-2018,4332.60,4334.88,4235.62,4242.33
25-September-2018,4246.51,4287.13,4207.05,4280.60
26-September-2018,4315.72,4316.49,4255.02,4275.26
27-September-2018,4290.93,4292.86,4235.86,4243.48
28-September-2018,4260.33,4267.46,4188.22,4218.38
1-October-2018,4222.96,4259.31,4177.78,4248.75
3-October-2018,4256.05,4256.05,4185.29,4192.80
4-October-2018,4172.15,4172.15,4078.02,4097.94
5-October-2018,4083.02,4083.02,3970.66,3991.49
8-October-2018,3994.02,4021.20,3941.09,3999.38
9-October-2018,4019.31,4024.91,3964.58,3977.90
10-October-2018,4001.51,4053.93,3986.64,4045.51
11-October-2018,3961.39,3998.93,3921.99,3960.19
12-October-2018,3995.51,4057.50,3994.93,4048.49
15-October-2018,4078.26,4081.28,4027.73,4064.94
16-October-2018,4082.16,4105.25,4071.27,4098.78
17-October-2018,4139.45,4146.03,4035.65,4040.67
19-October-2018,4020.89,4020.89,3966.67,3984.87
22-October-2018,4024.56,4030.27,3956.96,3962.43
23-October-2018,3940.41,3955.79,3908.83,3923.79
24-October-2018,3963.47,3976.11,3916.60,3954.23
25-October-2018,3925.90,3928.54,3897.42,3912.65
26-October-2018,3921.98,3922.02,3867.52,3879.38
29-October-2018,3903.55,3973.67,3878.69,3966.01
30-October-2018,3971.35,3981.90,3942.15,3952.10
31-October-2018,3960.24,4025.44,3918.82,4022.84
1-November-2018,4045.95,4048.59,4010.11,4022.96
2-November-2018,4058.11,4111.48,4052.64,4087.31
5-November-2018,4098.63,4098.78,4064.34,4080.68
6-November-2018,4094.26,4107.96,4065.65,4078.03
7-November-2018,4112.68,4113.40,4102.06,4106.98
9-November-2018,4112.39,4116.46,4085.65,4104.98
12-November-2018,4118.00,4126.81,4056.59,4062.69
13-November-2018,4066.43,4102.78,4048.25,4098.23
14-November-2018,4117.94,4123.54,4080.92,4097.02
15-November-2018,4096.90,4121.09,4088.41,4109.85
16-November-2018,4123.90,4140.83,4116.01,4133.15
19-November-2018,4153.46,4170.22,4138.84,4164.88
20-November-2018,4161.83,4161.90,4119.44,4124.74
21-November-2018,4133.07,4133.29,4092.55,4107.79
22-November-2018,4116.92,4124.86,4075.80,4080.26
26-November-2018,4098.95,4121.19,4066.78,4117.02
27-November-2018,4120.73,4138.01,4106.11,4133.97
28-November-2018,4145.88,4162.06,4141.61,4144.62
29-November-2018,4174.25,4201.47,4167.74,4193.89
30-November-2018,4208.34,4219.24,4185.72,4199.13
3-December-2018,4221.76,4227.25,4194.43,4208.62
4-December-2018,4212.95,4213.39,4192.21,4202.45
5-December-2018,4190.75,4191.86,4154.40,4165.47
6-December-2018,4145.98,4146.44,4090.90,4094.62
7-December-2018,4114.37,4132.91,4097.01,4127.98
10-December-2018,4075.39,4078.16,4045.08,4049.46
11-December-2018,4010.21,4087.43,3995.60,4079.99
12-December-2018,4093.90,4158.26,4084.39,4153.33
13-December-2018,4180.68,4195.28,4161.16,4176.10
14-December-2018,4180.20,4190.83,4164.26,4182.58
17-December-2018,4199.96,4221.99,4199.96,4218.00
18-December-2018,4214.42,4231.30,4193.47,4227.97
19-December-2018,4239.57,4259.28,4239.03,4252.86
20-December-2018,4235.95,4250.39,4221.88,4245.13
21-December-2018,4248.73,4253.48,4166.09,4171.91
24-December-2018,4183.77,4188.22,4132.02,4136.98
26-December-2018,4134.32,4164.75,4083.97,4158.56
27-December-2018,4192.36,4196.82,4172.88,4175.37
28-December-2018,4187.77,4223.68,4187.77,4211.19
31-December-2018,4227.93,4236.46,4210.35,4213.11
1-January-2019,4223.91,4232.59,4191.98,4229.22
2-January-2019,4221.24,4225.83,4166.20,4183.91
3-January-2019,4188.79,4197.73,4137.23,4140.77
4-January-2019,4150.80,4166.12,4125.54,4160.68
7-January-2019,4193.46,4199.87,4167.69,4173.11
8-January-2019,4184.34,4193.27,4162.09,4186.52
9-January-2019,4206.46,4212.83,4166.46,4204.52
10-January-2019,4209.85,4210.86,4190.59,4196.00
11-January-2019,4204.64,4207.46,4166.00,4184.17
14-January-2019,4194.90,4195.93,4145.94,4162.66
15-January-2019,4173.32,4219.53,4173.32,4216.17
16-January-2019,4222.81,4233.90,4212.94,4217.82
17-January-2019,4227.81,4234.43,4202.25,4223.29
18-January-2019,4228.97,4233.33,4203.40,4218.67
21-January-2019,4226.46,4249.85,4213.88,4232.74
22-January-2019,4239.45,4239.50,4200.34,4221.60
23-January-2019,4227.24,4230.82,4182.94,4189.99
24-January-2019,4193.77,4201.12,4178.52,4195.12
25-January-2019,4203.10,4226.24,4156.64,4165.35
28-January-2019,4173.95,4175.60,4107.01,4117.13
29-January-2019,4122.43,4130.04,4091.76,4115.32
30-January-2019,4137.91,4140.66,4099.74,4112.80
31-January-2019,4134.31,4182.78,4125.32,4181.50
1-February-2019,4191.05,4238.50,4173.61,4205.10
4-February-2019,4205.08,4211.37,4170.98,4206.98
5-February-2019,4207.47,4219.90,4197.68,4209.09
6-February-2019,4221.83,4261.97,4218.67,4256.77
7-February-2019,4263.16,4283.24,4255.60,4266.36
8-February-2019,4257.69,4258.68,4207.14,4213.90
11-February-2019,4216.40,4216.56,4178.34,4190.05
12-February-2019,4191.74,4199.30,4163.92,4167.75
13-February-2019,4181.94,4191.18,4143.00,4149.85
14-February-2019,4151.14,4154.78,4126.43,4137.26
15-February-2019,4146.40,4149.51,4085.30,4122.03
18-February-2019,4127.27,4134.04,4084.99,4088.42
19-February-2019,4093.77,4122.63,4071.39,4078.17
20-February-2019,4099.58,4132.63,4095.20,4128.34
21-February-2019,4136.31,4157.90,4125.07,4150.21
22-February-2019,4153.11,4161.67,4143.21,4156.26
25-February-2019,4168.20,4193.75,4157.69,4191.06
26-February-2019,4166.76,4193.28,4131.47,4172.22
27-February-2019,4189.49,4217.25,4144.34,4163.54
28-February-2019,4178.77,4184.11,4158.92,4164.44
1-March-2019,4180.23,4196.55,4176.43,4191.32
5-March-2019,4198.13,4244.52,4176.71,4242.87
6-March-2019,4256.64,4271.27,4250.68,4266.79
7-March-2019,4279.02,4282.35,4258.64,4267.72
8-March-2019,4269.81,4269.81,4250.22,4260.76
11-March-2019,4269.61,4321.40,4268.58,4315.93
12-March-2019,4338.38,4371.53,4337.45,4362.66
13-March-2019,4370.91,4380.38,4354.12,4375.82
14-March-2019,4385.00,4391.61,4365.44,4375.68
15-March-2019,4377.35,4424.64,4377.13,4402.02
18-March-2019,4413.65,4438.62,4397.17,4413.14
19-March-2019,4427.10,4444.58,4413.06,4441.36
20-March-2019,4449.05,4451.65,4430.46,4436.28
22-March-2019,4443.38,4455.94,4402.71,4410.26
25-March-2019,4396.01,4396.01,4357.23,4372.54
26-March-2019,4380.76,4423.96,4374.09,4417.91
27-March-2019,4432.59,4442.66,4393.84,4405.85
28-March-2019,4414.80,4458.23,4408.50,4452.67
29-March-2019,4468.45,4480.78,4457.79,4475.93
1-April-2019,4496.85,4522.33,4487.85,4495.05
2-April-2019,4508.05,4512.74,4488.48,4506.68
3-April-2019,4519.32,4528.81,4478.86,4484.29
4-April-2019,4491.38,4491.87,4452.07,4467.73
5-April-2019,4484.30,4501.23,4473.29,4491.64
8-April-2019,4502.83,4508.92,4450.64,4469.23
9-April-2019,4472.95,4499.21,4456.26,4494.86
10-April-2019,4490.91,4498.44,4458.56,4462.33
11-April-2019,4466.94,4471.31,4451.07,4467.50
12-April-2019,4476.44,4492.04,4464.83,4487.09
15-April-2019,4492.68,4510.54,4489.96,4504.07
16-April-2019,4519.10,4551.71,4519.10,4542.70
18-April-2019,4559.21,4565.78,4519.54,4525.04
22-April-2019,4524.57,4524.62,4457.46,4463.50
23-April-2019,4476.03,4483.80,4451.60,4456.63
24-April-2019,4467.15,4515.16,4456.76,4511.20
25-April-2019,4515.22,4537.29,4474.52,4481.33
26-April-2019,4495.47,4519.03,4487.53,4514.99
30-April-2019,4514.99,4518.98,4479.90,4512.31
2-May-2019,4513.36,4529.30,4495.61,4501.76
3-May-2019,4506.13,4517.28,4491.72,4496.55
6-May-2019,4470.82,4470.82,4444.44,4452.48
7-May-2019,4474.32,4476.71,4411.53,4415.08
8-May-2019,4411.34,4411.73,4357.17,4361.13
9-May-2019,4358.14,4361.69,4322.24,4340.55
10-May-2019,4349.12,4358.35,4321.50,4331.28
13-May-2019,4332.60,4338.98,4268.59,4278.35
14-May-2019,4281.19,4330.74,4260.93,4303.93
15-May-2019,4324.61,4330.85,4272.92,4279.72
16-May-2019,4284.70,4326.17,4271.78,4313.35
17-May-2019,4323.14,4374.23,4312.93,4367.78
20-May-2019,4454.87,4534.75,4440.51,4528.65
21-May-2019,4542.20,4551.00,4472.09,4481.61
22-May-2019,4495.21,4510.18,4473.71,4493.39
23-May-2019,4550.21,4610.91,4451.80,4468.65
24-May-2019,4499.32,4547.13,4472.58,4543.11
27-May-2019,4552.37,4588.93,4532.11,4575.77
28-May-2019,4587.56,4590.31,4559.01,4583.62
29-May-2019,4583.36,4583.38,4545.40,4553.59
30-May-2019,4564.04,4592.66,4555.66,4585.48
31-May-2019,4603.41,4620.39,4542.74,4577.88
3-June-2019,4589.06,4642.87,4578.80,4638.98
4-June-2019,4634.74,4645.66,4610.75,4615.85
6-June-2019,4620.11,4621.63,4541.45,4546.52
7-June-2019,4550.88,4563.75,4515.61,4554.18
10-June-2019,4574.11,4593.79,4555.95,4572.64
11-June-2019,4583.71,4602.41,4565.13,4590.17
12-June-2019,4593.95,4594.41,4552.98,4565.50
13-June-2019,4558.53,4572.79,4531.91,4566.59
14-June-2019,4572.71,4572.83,4522.92,4531.86
17-June-2019,4538.04,4540.34,4467.53,4472.85
18-June-2019,4481.59,4494.09,4462.86,4482.25
19-June-2019,4497.12,4521.88,4452.65,4479.22
20-June-2019,4471.55,4537.17,4456.04,4533.40
21-June-2019,4533.50,4533.64,4487.29,4495.72
24-June-2019,4494.79,4507.17,4477.60,4488.01
25-June-2019,4488.96,4527.77,4467.77,4522.41
26-June-2019,4515.58,4553.04,4509.21,4544.22
27-June-2019,4548.58,4569.19,4537.60,4546.08
28-June-2019,4551.63,4556.16,4521.43,4526.35
1-July-2019,4542.80,4561.81,4542.59,4554.24
2-July-2019,4567.59,4572.40,4536.69,4570.33
3-July-2019,4581.18,4585.37,4564.01,4576.14
4-July-2019,4585.73,4595.75,4578.77,4587.40
5-July-2019,4597.65,4602.67,4528.03,4533.98
8-July-2019,4527.69,4527.69,4423.96,4436.37
9-July-2019,4438.40,4445.96,4400.06,4435.91
10-July-2019,4433.14,4448.76,4404.70,4411.55
11-July-2019,4432.69,4450.36,4420.53,4444.56
12-July-2019,4456.86,4468.27,4431.05,4435.92
15-July-2019,4463.21,4464.22,4428.48,4450.10
16-July-2019,4456.45,4483.27,4442.74,4481.08
17-July-2019,4485.28,4497.41,4476.42,4490.26
18-July-2019,4488.54,4488.54,4447.23,4450.94
19-July-2019,4469.11,4470.60,4377.12,4384.83
22-July-2019,4384.83,4384.83,4337.48,4358.69
23-July-2019,4369.27,4376.53,4342.45,4351.02
24-July-2019,4353.88,4362.25,4309.06,4323.48
25-July-2019,4333.16,4360.64,4315.10,4320.58
26-July-2019,4320.62,4343.32,4305.25,4335.47
29-July-2019,4349.21,4349.21,4282.02,4295.74
30-July-2019,4302.16,4325.79,4248.81,4253.73
31-July-2019,4240.87,4280.47,4222.23,4271.29
1-August-2019,4261.41,4261.41,4180.09,4217.57
2-August-2019,4206.92,4255.50,4166.84,4223.91
5-August-2019,4196.89,4196.89,4144.06,4174.97
6-August-2019,4159.28,4234.21,4156.15,4209.06
7-August-2019,4213.24,4221.00,4166.24,4174.50
8-August-2019,4188.34,4251.58,4172.26,4243.12
9-August-2019,4264.24,4301.95,4255.47,4273.46
13-August-2019,4290.55,4291.22,4191.81,4199.63
14-August-2019,4229.27,4257.86,4204.50,4241.05
16-August-2019,4246.52,4255.98,4201.07,4248.32
19-August-2019,4264.33,4286.92,4246.83,4250.93
20-August-2019,4255.09,4258.94,4222.91,4235.26
21-August-2019,4232.40,4241.38,4193.06,4196.77
22-August-2019,4199.48,4199.48,4120.68,4128.32
23-August-2019,4120.41,4174.83,4088.35,4162.51
26-August-2019,4237.38,4253.57,4135.29,4249.46
27-August-2019,4268.04,4287.00,4250.83,4274.31
28-August-2019,4276.53,4282.67,4229.62,4251.62
29-August-2019,4244.64,4244.64,4205.64,4218.79
30-August-2019,4235.72,4258.17,4192.85,4250.51
3-September-2019,4233.12,4233.20,4152.09,4162.56
4-September-2019,4164.94,4182.86,4140.16,4177.91
5-September-2019,4190.06,4208.34,4170.66,4181.32
6-September-2019,4194.17,4220.78,4187.62,4217.21
9-September-2019,4217.57,4248.83,4198.24,4238.98
11-September-2019,4249.09,4261.10,4243.32,4253.30
12-September-2019,4260.39,4273.79,4229.89,4235.72
13-September-2019,4244.41,4273.54,4220.68,4270.55
16-September-2019,4249.56,4263.35,4231.15,4243.62
17-September-2019,4247.22,4247.23,4165.15,4171.86
18-September-2019,4187.48,4197.67,4167.14,4182.62
19-September-2019,4188.01,4188.01,4117.13,4130.19
20-September-2019,4142.74,4387.03,4125.62,4351.20
23-September-2019,4438.82,4503.79,4425.89,4468.19
24-September-2019,4474.64,4487.23,4443.53,4462.54
25-September-2019,4460.52,4460.52,4395.76,4404.76
26-September-2019,4416.56,4468.93,4414.32,4457.62
27-September-2019,4459.91,4466.98,4431.55,4435.72
30-September-2019,4440.66,4440.66,4384.17,4415.21
1-October-2019,4434.46,4446.15,4326.44,4370.97
3-October-2019,4355.37,4374.83,4331.51,4352.27
4-October-2019,4381.96,4382.27,4293.79,4297.86
7-October-2019,4314.30,4315.85,4269.16,4274.02
9-October-2019,4282.51,4346.46,4259.73,4343.58
10-October-2019,4340.26,4340.26,4303.74,4312.18
11-October-2019,4324.93,4361.01,4296.03,4340.29
14-October-2019,4350.96,4385.30,4337.16,4353.75
15-October-2019,4363.54,4401.46,4356.44,4388.19
16-October-2019,4403.41,4411.83,4387.19,4406.71
17-October-2019,4412.54,4463.32,4402.19,4458.34
18-October-2019,4463.00,4499.74,4447.97,4491.57
22-October-2019,4488.85,4512.45,4462.86,4468.28
23-October-2019,4480.56,4492.71,4455.21,4474.84
24-October-2019,4490.52,4502.02,4445.08,4463.58
25-October-2019,4481.60,4485.35,4426.50,4461.27
27-October-2019,4498.63,4499.35,4472.56,4480.67
29-October-2019,4486.30,4551.46,4479.50,4543.14
30-October-2019,4567.07,4580.32,4544.33,4566.75
31-October-2019,4584.29,4605.21,4571.43,4580.13
1-November-2019,4584.84,4597.80,4570.63,4585.79
4-November-2019,4602.21,4622.13,4589.36,4601.01
5-November-2019,4614.90,4616.93,4571.56,4590.72
6-November-2019,4593.95,4622.76,4566.16,4608.44
7-November-2019,4627.74,4631.03,4603.59,4626.82
8-November-2019,4626.13,4634.27,4577.98,4584.20
11-November-2019,4583.75,4595.66,4567.53,4588.48
13-November-2019,4590.82,4604.70,4552.91,4559.57
14-November-2019,4564.64,4578.01,4543.21,4568.80
15-November-2019,4582.55,4604.80,4569.94,4574.23
18-November-2019,4583.69,4594.01,4565.79,4571.51
19-November-2019,4587.34,4597.88,4569.24,4589.80
20-November-2019,4617.67,4628.03,4601.72,4612.61
21-November-2019,4625.52,4626.82,4596.58,4600.86
22-November-2019,4608.72,4608.72,4569.18,4581.07
25-November-2019,4591.92,4647.59,4586.74,4643.42
26-November-2019,4656.75,4667.40,4615.62,4627.23
27-November-2019,4643.80,4656.88,4634.97,4652.11
28-November-2019,4667.53,4677.76,4652.11,4674.45
29-November-2019,4677.27,4677.40,4624.00,4635.87
2-December-2019,4663.24,4665.03,4625.10,4634.48
3-December-2019,4640.37,4642.61,4597.74,4611.02
4-December-2019,4604.27,4633.65,4590.30,4629.72
5-December-2019,4643.26,4644.52,4609.23,4615.54
6-December-2019,4633.37,4633.37,4563.59,4575.68
9-December-2019,4586.64,4598.29,4562.81,4579.80
10-December-2019,4590.36,4590.36,4542.99,4546.36
11-December-2019,4552.34,4571.86,4536.77,4566.46
12-December-2019,4583.87,4604.93,4577.74,4590.92
13-December-2019,4609.51,4642.11,4607.75,4637.57
16-December-2019,4654.58,4656.01,4621.55,4623.65
17-December-2019,4636.28,4672.45,4631.26,4666.76
18-December-2019,4681.06,4692.62,4664.32,4687.33
19-December-2019,4689.79,4704.12,4676.77,4699.65
20-December-2019,4707.42,4714.64,4699.96,4709.05
23-December-2019,4697.96,4716.06,4687.05,4705.84
24-December-2019,4711.05,4713.88,4684.35,4688.15
26-December-2019,4697.56,4697.56,4655.17,4658.20
27-December-2019,4672.09,4706.18,4669.96,4702.47
30-December-2019,4714.62,4718.60,4690.29,4704.74
31-December-2019,4709.58,4709.58,4665.56,4672.50
1-January-2020,4683.05,4693.02,4671.40,4677.96
2-January-2020,4682.86,4719.81,4681.59,4717.32
3-January-2020,4717.34,4717.51,4684.02,4696.92
6-January-2020,4686.73,4686.73,4598.48,4605.36
7-January-2020,4639.31,4669.64,4612.21,4629.14
8-January-2020,4595.95,4626.49,4582.80,4621.38
9-January-2020,4666.90,4697.03,4664.06,4693.70
10-January-2020,4706.53,4730.24,4692.93,4709.62
13-January-2020,4728.97,4741.32,4723.29,4739.24
14-January-2020,4744.06,4754.50,4732.22,4750.75
15-January-2020,4752.35,4752.35,4721.95,4747.06
16-January-2020,4755.28,4765.32,4736.68,4749.91
17-January-2020,4747.69,4761.29,4737.20,4749.01
20-January-2020,4779.70,4780.32,4699.12,4701.39
21-January-2020,4698.00,4703.68,4677.16,4680.06
22-January-2020,4693.78,4701.69,4653.08,4658.75
23-January-2020,4666.42,4693.35,4656.25,4690.54
24-January-2020,4691.93,4728.22,4680.24,4718.22
27-January-2020,4708.22,4709.12,4665.84,4669.83
28-January-2020,4685.55,4688.50,4635.83,4645.95
29-January-2020,4664.60,4689.05,4664.60,4674.32
30-January-2020,4693.52,4693.52,4625.50,4633.63
31-January-2020,4660.35,4660.91,4596.86,4602.30
1-February-2020,4607.04,4627.12,4467.46,4479.27
3-February-2020,4478.97,4514.65,4460.69,4497.48
4-February-2020,4531.46,4602.81,4525.90,4600.16
5-February-2020,4617.50,4648.55,4593.42,4645.50
6-February-2020,4654.75,4677.13,4644.19,4668.23
7-February-2020,4678.35,4678.35,4648.41,4656.81
10-February-2020,4661.96,4662.43,4616.45,4632.13
11-February-2020,4653.16,4681.82,4651.41,4654.34
12-February-2020,4667.93,4698.96,4667.76,4686.72
13-February-2020,4700.97,4700.97,4663.36,4675.08
14-February-2020,4679.86,4702.55,4641.26,4647.64
17-February-2020,4657.23,4662.98,4614.89,4617.46
18-February-2020,4615.86,4615.86,4563.97,4597.74
19-February-2020,4624.15,4656.70,4618.71,4653.41
20-February-2020,4655.61,4669.03,4636.48,4639.64
24-February-2020,4626.21,4626.21,4534.03,4540.81
25-February-2020,4557.90,4564.51,4520.68,4527.13
26-February-2020,4516.68,4522.80,4466.92,4480.08
27-February-2020,4486.53,4486.53,4424.79,4461.68
28-February-2020,4386.40,4386.40,4283.73,4292.56
2-March-2020,4362.20,4386.71,4232.17,4271.18
3-March-2020,4309.87,4353.08,4280.00,4340.02
4-March-2020,4351.71,4358.86,4254.54,4318.74
5-March-2020,4339.89,4372.62,4318.50,4326.51
6-March-2020,4224.17,4236.22,4159.90,4219.87
9-March-2020,4153.85,4153.85,3961.43,4013.05
11-March-2020,4000.52,4052.37,3973.87,4014.29
12-March-2020,3877.78,3877.78,3648.73,3678.56
13-March-2020,3506.41,3892.93,3296.19,3819.85
16-March-2020,3716.74,3716.74,3523.95,3535.66
17-March-2020,3555.72,3617.64,3435.98,3454.88
18-March-2020,3502.02,3515.32,3243.27,3266.88
19-March-2020,3141.86,3298.09,3020.69,3179.21
20-March-2020,3201.84,3411.29,3147.40,3359.00
23-March-2020,3115.57,3137.20,2914.58,2924.29
24-March-2020,3037.33,3081.62,2889.04,2993.40
25-March-2020,2972.44,3203.56,2960.28,3180.09
26-March-2020,3237.79,3352.81,3182.29,3331.27
27-March-2020,3418.68,3465.99,3265.55,3315.97
30-March-2020,3258.46,3289.90,3169.59,3185.92
31-March-2020,3278.99,3336.07,3213.60,3307.13
1-April-2020,3313.04,3313.05,3163.08,3183.42
3-April-2020,3217.93,3220.13,3108.76,3118.00
7-April-2020,3254.90,3394.58,3222.16,3386.04
8-April-2020,3353.33,3519.61,3336.93,3376.39
9-April-2020,3450.93,3519.09,3437.07,3512.59
13-April-2020,3520.84,3520.84,3434.90,3470.43
15-April-2020,3531.25,3575.46,3431.49,3450.42
16-April-2020,3424.55,3500.10,3410.67,3479.62
17-April-2020,3591.62,3599.38,3512.63,3578.12
20-April-2020,3628.53,3628.53,3565.60,3576.32
21-April-2020,3495.03,3495.03,3446.22,3470.31
22-April-2020,3491.82,3553.73,3456.59,3547.44
23-April-2020,3578.45,3604.37,3544.40,3591.74
24-April-2020,3549.15,3582.85,3524.45,3528.64
27-April-2020,3566.51,3612.98,3565.88,3580.89
28-April-2020,3621.15,3626.89,3570.87,3614.30
29-April-2020,3637.95,3694.68,3621.91,3678.19
30-April-2020,3749.30,3802.75,3747.91,3794.66
4-May-2020,3692.95,3692.95,3570.69,3579.43
5-May-2020,3631.33,3641.43,3540.09,3546.01
6-May-2020,3559.22,3595.98,3509.45,3571.67
7-May-2020,3570.56,3574.64,3537.48,3542.99
8-May-2020,3611.44,3612.41,3559.24,3563.89
11-May-2020,3608.05,3635.97,3557.95,3564.67
12-May-2020,3542.56,3565.84,3491.73,3549.34
13-May-2020,3708.07,3708.39,3607.56,3619.98
